,id,label
301,938423745701695488,0
302,938423748629270528,0
303,938430199049441281,0
304,938425328447447041,0
305,956490047318118401,0
306,956461949377810432,0
307,956542029596692480,0
308,956533446054170624,0
309,956523258098143232,0
310,956446742194655232,0
311,956549018934480896,0
312,956462242333167617,0
313,431143735292735488,0
314,935991553713233921,0
315,935964525156847618,0
316,935945273179852800,0
317,936025507665195008,0
318,936011117179965440,0
319,935976013846269952,0
320,956165269419888640,0
321,956455608621912064,0
322,956416443234635776,0
323,956434677568548864,0
324,956338329292804096,0
325,956436745024868352,0
326,956433229212536832,0
327,956434955197976576,0
328,956246154756444160,0
329,940878858877841410,0
330,941234710105247744,0
331,941066795720609792,0
332,942009749389889538,0
333,940823470442778624,0
334,941144282840301568,0
335,941951114282455041,0
336,850646098599391232,0
337,954057550365954048,0
338,954055410444619778,0
339,954056580047294464,0
340,954486621495324672,0
341,989921075562799105,0
342,948826119289147392,0
343,948698285975457792,0
344,948826835185537024,0
345,844242326780350464,0
346,842479739336101889,0
347,844236745713614849,0
348,845011297062338561,0
349,843730368893259778,0
350,841014051945758721,0
351,845227173493510144,0
352,843472287269437443,0
353,843895613414658049,0
354,843442889925582848,0
355,985956080151945216,0
356,986227351347490816,0
357,986152991634882561,0
358,986164836148137984,0
359,986133402431770625,0
360,986186370535362561,0
361,986222367969107972,0
362,985958665181122560,0
363,986167823352451073,0
364,986157372333789184,0
365,949437218892009472,0
366,949664982890876928,0
367,961683726169145344,0
368,961683773141274625,0
369,961681062249234432,0
370,961832639307988993,0
371,941740452881031168,0
372,941746914583773184,0
373,941740111615680513,0
374,941744105616535552,0
375,260619275440640000,0
376,432647145909682176,0
377,408719497542262784,0
378,324131763771297792,0
379,425667564698492928,0
380,374970203966558209,0
381,298158259548876800,0
382,426021586143961089,0
383,409809564390129664,0
384,412885345517072384,0
385,238306891330117633,0
386,238693945717186561,0
387,337188962638635008,0
388,382051200171913216,0
389,337179846851584002,0
390,404122388259819520,0
391,238675109961945088,0
392,337266804353286144,0
393,940350601979940872,0
394,940249830487740417,0
395,940577142798258176,0
396,940562873880686592,0
397,940408992735551488,0
398,939192468939182081,0
399,939183028147863552,0
400,939193163658485760,0
401,939190902437924864,0
402,956686453014192129,0
403,956821762473447424,0
404,956699427380449280,0
405,956801022885814272,0
406,956908200883867648,0
407,956700353050767361,0
408,953324865599176705,0
409,953321724392759296,0
410,953340169024933894,0
411,953323387253919744,0
412,953318224191541249,0
413,953327393388843008,0
414,953337262317678593,0
415,953331339796860928,0
416,957044004465635328,0
417,957012202493489152,0
418,957001081824956417,0
419,956995226257821696,0
420,957047612930129920,0
421,957018119503077376,0
422,956974740308217856,0
423,957023641379786758,0
424,984416096060084225,0
425,984398982381293568,0
426,984461880059203585,0
427,984607462891241472,0
428,984470092283916288,0
429,984408416381784064,0
430,984456568241643522,0
431,984648099875491841,0
432,984398375188664320,0
433,984409302990557184,0
434,941772019095539712,0
435,941775266241581056,0
436,941775416544591873,0
437,940023876523872257,0
438,940195183408353280,0
439,953940522976137217,0
440,953942479107215360,0
441,953933226720026625,0
442,941769172589137920,0
443,941768262249050112,0
444,941767643429851136,0
445,941768191549870080,0
446,957936420991242240,0
447,957890800196751362,0
448,957844299076521984,0
449,957932943137271808,0
450,957904098640187393,0
451,957893393706881025,0
452,955235191328530438,0
453,955248710061092864,0
454,955243970237489157,0
455,947195687652950016,0
456,939211729434800128,0
457,939200088894791680,0
458,953949866211897344,0
459,953941430610944001,0
460,953927956010881025,0
461,953916841319124992,0
462,953888478118506496,0
463,954067219440381953,0
464,954065753543716864,0
465,954063982268112896,0
466,954066269103378433,0
467,954064437983547392,0
468,938431718356389889,0
469,938457354164719616,0
470,938437330762903552,0
471,938441982979997696,0
472,938453165489475584,0
473,938435684892889091,0
474,938439488367480833,0
475,953306725423239168,0
476,953241512581763074,0
477,953258141889843200,0
478,953285596822286336,0
479,942491846739193856,0
480,942487158480343042,0
481,955632658192592896,0
482,955636867113914370,0
483,955602146816339968,0
484,955629155298824193,0
485,955654336062873600,0
486,956395311722790913,0
487,956421379783454721,0
488,956300033065979904,0
489,956297208730718210,0
490,956422256212828160,0
491,965265950789505024,0
492,965387115289874432,0
493,965475449378955264,0
494,965422622979829760,0
495,955410740856451072,0
496,955419746480115712,0
497,955419036392804352,0
498,939763231307988992,0
499,939653657544491008,0
500,955768742339850240,0
501,955768762136956928,0
502,955768689965477889,0
503,939637412266954752,0
504,939600554132692993,0
505,939572929616076800,0
506,957032899190120453,0
507,957327538380042240,0
508,919463178089717760,0
509,922869954256474112,0
510,919162403799076865,0
511,926002198760353794,0
512,919459906868203520,0
513,929635864459825152,0
514,922775952186159104,0
515,929021355332456448,0
516,957916869771612162,0
517,957951942466170880,0
518,957944947688296449,0
519,957911126389510145,0
520,957956558478069760,0
521,957956490748399616,0
522,957916280887152640,0
523,957953557826764800,0
524,957947172800159744,0
525,957955087527301120,0
526,955679654605656064,0
527,988529842915364868,0
528,989221464489496578,0
529,989049643718840320,0
530,988735423844442112,0
531,988339766549721088,0
532,406128904714616832,0
533,955730810656776193,0
534,967801390725849088,0
535,967713337785110528,0
536,968435891940286465,0
537,968926295873785857,0
538,957392875930705921,0
539,957376371436728326,0
540,957390903420903426,0
541,957447699753816065,0
542,957377204933025793,0
543,957376809409986560,0
544,397468880378949632,0
545,950792636335616000,0
546,950811611308142593,0
547,950799000268976128,0
548,950821569215057920,0
549,950795489934561282,0
550,950832584845651969,0
551,936657651215273985,0
552,936584798088425472,0
553,936680855182938112,0
554,936656489640538112,0
555,936705687467495425,0
556,936732478248644608,0
557,936808794960433153,0
558,953960168370393088,0
559,953975455278862337,0
560,942080836467412992,0
561,941989718052532224,0
562,941946222868418560,0
563,942016068066955264,0
564,942313777181220864,0
565,941971013373394944,0
566,941944727234105344,0
567,942321961627209729,0
568,941967076104769536,0
569,942007862825570304,0
570,987681131020636161,0
571,987438502483779584,0
572,987386795884253184,0
573,987709687926845441,0
574,942437974247133186,0
575,942429862760992768,0
576,942431960592470017,0
577,942431308818583552,0
578,942432830113673216,0
579,942434659044155392,0
580,942436301294448641,0
581,942430741853597696,0
582,942432918361780225,0
583,942432730750640128,0
584,956191535082754049,0
585,956451921061187584,0
586,956454586067423234,0
587,956452175533760512,0
588,956520448908517383,0
589,956449778505846784,0
590,956450196300451840,0
591,956512003899629569,0
592,956552175072808960,0
593,956433664363114496,0
594,955726820938276864,0
595,955738168929804288,0
596,955735077052444672,0
597,955758509349421056,0
598,955729907220434945,0
599,955752690935631873,0
600,955760974736379904,0
601,955744247105368064,0
602,945795276752728064,0
603,945754451889065984,0
604,945799269453320193,0
605,945756210334232577,0
606,945873135131398144,0
607,898159691238342656,0
608,953537201408806912,0
609,953537324402577409,0
610,953495821504466944,0
611,953537730805366784,0
612,953492855120584704,0
613,953495807268925440,0
614,953501404764794880,0
615,955275446769344512,0
616,955319116830773248,0
617,955297690451136512,0
618,955266896215134210,0
619,988477299245928448,0
620,988464694460649473,0
621,991688085283966976,0
622,988471774139637761,0
623,991753343193231360,0
624,989515018512289793,0
625,990984476472872962,0
626,989767702150443009,0
627,957377137358594048,0
628,941675022694920193,0
629,941673667259486209,0
630,950503689763958784,0
631,950562777176748032,0
632,950518161169965057,0
633,943403407712206848,0
634,949184473635180544,0
635,948896099175161856,0
636,947021397829832704,0
637,948897041043873792,0
638,948510958288293888,0
639,943534047938121728,0
640,943380371609178112,0
641,943577055224049664,0
642,949298782751076354,0
643,938500721317679107,0
644,938505234099462147,0
645,938498855573839873,0
646,938507018385723393,0
647,938501341038641153,0
648,957718535958089729,0
649,958343719828279296,0
650,957312849176678411,0
651,957169143370993665,0
652,958748619573735424,0
653,955272651991322624,0
654,955349280897855488,0
655,955311981514428416,0
656,955339654349410304,0
657,955328796739166208,0
658,955306574699999233,0
659,955260747600183296,0
660,939222259075551235,0
661,939151878704812034,0
662,939229108411781121,0
663,939214578591952897,0
664,939235566700433409,0
665,939435727565344769,0
666,939438262988496897,0
667,983307898183970816,0
668,982979797189103616,0
669,983316749729792000,0
670,983301818900983809,0
671,982932086754545665,0
672,983443350614396929,0
673,983267618130923520,0
674,956447422355558400,0
675,956447435739549699,0
676,956447443482304512,0
677,956450025634136064,0
678,954065653723467776,0
679,980202017955119104,0
680,979979693276434432,0
681,980421686989344769,0
682,979774541902811137,0
683,979734298868768768,0
684,980480709570826240,0
685,979726237634646017,0
686,941847896663740416,0
687,941871740220837888,0
688,942015246851506176,0
689,941916905056727045,0
690,941848040473849861,0
691,942036358511714305,0
692,941848461930123264,0
693,941813636191854594,0
694,941809847586127872,0
695,941813606416396289,0
696,941814432203661312,0
697,941815837240913921,0
698,941814544271212545,0
699,941813502355783680,0
700,955119398011985920,0
701,955115597075046400,0
702,955115032114679808,0
703,948612904265318401,0
704,948600164582903808,0
705,948547474523869190,0
706,948356169655087105,0
707,872336074164588544,0
708,872447042110488576,0
709,938833214638092288,0
710,455355061028552704,0
711,457478714025312256,0
712,459383214034128896,0
713,455822374001475584,0
714,461061161782624256,0
715,455784520164577280,0
716,942017221592829952,0
717,939523216820834304,0
718,939524562387177474,0
719,939516888777940995,0
720,939517208912330753,0
721,939541379759427584,0
722,927273079105032192,0
723,929366880313262081,0
724,927805958985867265,0
725,927974321833816065,0
726,927312046475096065,0
727,927195097661345792,0
728,942810091077734405,0
729,943095710353944578,0
730,942817070047268864,0
731,942816779063255047,0
732,943069344208248832,0
733,986923133813829634,0
734,986750784892219392,0
735,986868212460670976,0
736,986894099084185600,0
737,986859692537229312,0
738,986843079830220800,0
739,986604930264858624,0
740,986925760450564096,0
741,986844341158195201,0
742,988808557775728640,0
743,989222390386262022,0
744,990617822517776384,0
745,988436956865413120,0
746,989547534535331840,0
747,989237799709806592,0
748,989804043517259776,0
749,990991371027828736,0
750,991021298259197954,0
751,990914627960803328,0
752,991012943545405444,0
753,991005466355478528,0
754,989626867606056962,0
755,989748466359222273,0
756,989285107096805376,0
757,989212470161084416,0
758,989545998912491520,0
759,955135033643360257,0
760,955159784986152961,0
761,955132260126216197,0
762,939487831566831616,0
763,939500674089447426,0
764,939505010710335488,0
765,892682099056103424,0
766,892721399994998784,0
767,955495506926620672,0
768,955539414465335296,0
769,955530746193641472,0
770,955507989569564676,0
771,945205181712617473,0
772,945059649035866113,0
773,945080163947237377,0
774,945079259126796288,0
775,955993269703454721,0
776,955922215261954049,0
777,956083751997591552,0
778,955926448833007617,0
779,956062389010685953,0
780,939134517352325120,0
781,939131385150951424,0
782,939137710006128641,0
783,939130931473985536,0
784,939138479212105729,0
785,939135742785282049,0
786,941601079413833728,0
787,941607307150012416,0
788,941600538088628224,0
789,941615606427717632,0
790,937774786050166786,0
791,937786031478333446,0
792,937716477821669376,0
793,937771778964885506,0
794,955882915367448577,0
795,955878150369677319,0
796,955869212953718784,0
797,955907729075441664,0
798,957693801484750848,0
799,957863378575179776,0
800,957680292399058944,0
801,957939676039581696,0
802,957323252686258176,0
803,957280469132939265,0
804,957313702096666626,0
805,957323649232654336,0
806,957289832010612736,0
807,949718929521479680,0
808,954393871944994816,0
809,954399304696979456,0
810,954400138679767041,0
811,954399632850870272,0
812,950753837060689920,0
813,950752525812150272,0
814,950735871015239681,0
815,950756253340504064,0
816,950751774926917632,0
817,950733416860852225,0
818,950744092580958209,0
819,950751973187489793,0
820,979292080987045890,0
821,979301948028370944,0
822,979003973062537218,0
823,979418013542871040,0
824,979387364178096128,0
825,979010349532962817,0
826,979299049730961408,0
827,979078129984704512,0
828,978914619690496000,0
829,941619174794817536,0
830,941619334945955840,0
831,941621268842991616,0
832,956553963641372672,0
833,956456263986155522,0
834,956534297837690880,0
835,956221604106833921,0
836,956419176662433793,0
837,956472371539578880,0
838,956465461855707137,0
839,956455031179538433,0
840,956422702851649536,0
841,935600475117891584,0
842,935839966223052801,0
843,935534120498851840,0
844,935639468811354112,0
845,935668267674492928,0
846,935598365236228096,0
847,935834350641348608,0
848,935839106097209345,0
849,937339854190465024,0
850,937113938076078080,0
851,937264634540765184,0
852,943940721215725571,0
853,944210369735790593,0
854,944160059881385984,0
855,944182244771540992,0
856,954889896098979841,0
857,309087310455123968,0
858,309768770132520960,0
859,938479862960087040,0
860,938482209895436288,0
861,941633032120864769,0
862,800609400184537088,0
863,972574750844313600,0
864,795517905714679808,0
865,800451245664305157,0
866,793522762623160320,0
867,320518185361240065,0
868,324210310271619072,0
869,339393096569724929,0
870,950376704970600448,0
871,950346947566669830,0
872,950382683993071616,0
873,950355494182490113,0
874,950388553711747072,0
875,950385799337570304,0
876,501753598741856256,0
877,501985680126652416,0
878,501961735805231104,0
879,521998320991236097,0
880,522053854150787072,0
881,936668572075556864,0
882,936671246204387328,0
883,942131714503081985,0
884,942130290780188672,0
885,987360837890465792,0
886,987297266208854021,0
887,987310403423174656,0
888,987248338016833536,0
889,987286976054341632,0
890,939321203973599233,0
891,939286646180270081,0
892,939309473650434048,0
893,967746112563089408,0
894,939619538064302081,0
895,939634060980314113,0
896,957960973037563905,0
897,958014168447225856,0
898,957955942670356480,0
899,958062008586461185,0
900,941754436870967299,0
901,941754316880318464,0
902,941756871291166720,0
903,941762337022861313,0
904,955130888987308032,0
905,960282271768109057,0
906,960226305475096576,0
907,960304622295568384,0
908,960268680083931136,0
909,960312037552173056,0
910,960259230598139904,0
911,960276309950820352,0
912,938711088442560513,0
913,938716815785713664,0
914,960483491988365314,0
915,960499124809420800,0
916,960433578088845312,0
917,960319405661081600,0
918,960445097946107904,0
919,955475656527278081,0
920,953701140151054336,0
921,953374981018324992,0
922,954093694306652160,0
923,953579094561738753,0
924,955527138429493248,0
925,955838111447121921,0
926,955328379238207488,0
927,948249762993704961,0
928,922013741927010305,0
929,948098275986489344,0
930,931082478583939073,0
931,963536077008011264,0
932,928246742021263360,0
933,924385049486807042,0
934,940700883632951296,0
935,478942520052056066,0
936,475035361220235265,0
937,482196231444504576,0
938,483714228977930242,0
939,475358889215795200,0
940,471737723842486272,0
941,484424838250242048,0
942,476451055786819584,0
943,418038401947168768,0
944,425720390196146176,0
945,423721534650580992,0
946,425312213944250368,0
947,420789404219621376,0
948,423863058138533889,0
949,426035341334568960,0
950,417039447008759808,0
951,423156706781040640,0
952,965959838747496449,0
953,965959210902212609,0
954,965964560799862784,0
955,965964926853566464,0
956,965853113939890177,0
957,936216366381707264,0
958,936284284591136769,0
959,936194730437857280,0
960,936224145666428928,0
961,936164749670219776,0
962,936238488667779072,0
963,936222960242909184,0
964,5238575412,0
965,69704851386413056,0
966,237121153670451200,0
967,142312003124465664,0
968,15257674694266880,0
969,189366801740730374,0
970,149587332301979648,0
971,988381828976402432,0
972,988511792921038849,0
973,988435736386002944,0
974,988693254311948288,0
975,944432147485679617,0
976,944566965384957952,0
977,965511009136988160,0
978,965491660460298241,0
979,965493470935834624,0
980,965519136012099584,0
981,965528124023885825,0
982,965524114638327810,0
983,965526089106972674,0
984,965495945294221312,0
985,965491277910376448,0
986,955735897449881600,0
987,961679625314275328,0
988,961677032718524417,0
989,961678552663035904,0
990,961670650627837952,0
991,961676644057600002,0
992,939073686770016258,0
993,939082673208872960,0
994,939087411015028743,0
995,936646602047049730,0
996,936639223012253696,0
997,936641964128251904,0
998,936636525735014400,0
999,936644136895238144,0
1000,936640675038334976,0
1001,938655832522285056,0
1002,938617848804626432,0
1003,955399254721400832,0
1004,955398756664520705,0
1005,955398196422901760,0
1006,955403419606450176,0
1007,955399152493613057,0
1008,939605814024826881,0
1009,939607800640102402,0
1010,938765121047945216,0
1011,938764982862450688,0
1012,938768130830106625,0
1013,936872752660733952,0
1014,936866538749009920,0
1015,936873107226165248,0
1016,954404716217323522,0
1017,954406375060328449,0
1018,954410302904373257,0
1019,954412606105714688,0
1020,939458999707107329,0
1021,938871888578842625,0
1022,45424273661235200,0
1023,57591598455848961,0
1024,61404209307856896,0
1025,52465912481198080,0
1026,46247522557112320,0
1027,47007655008550913,0
1028,65662230603120640,0
1029,938827455573487617,0
1030,943894714960482304,0
1031,943885683239936000,0
1032,943807483650478082,0
1033,943910710572175361,0
1034,943855490580303872,0
1035,936542454244888583,0
1036,936540476169244672,0
1037,936535792847147008,0
1038,936541438317273088,0
1039,936543639622377472,0
1040,936532936958111744,0
1041,950965697215193088,0
1042,940946746468896768,0
1043,940901246453669889,0
1044,940946465022730240,0
1045,940918474037186560,0
1046,942482163529854976,0
1047,942465473970622464,0
1048,942479713800544258,0
1049,942492724443471872,0
1050,942469672783568899,0
1051,942465468333547520,0
1052,942469609990615040,0
1053,942496433835511808,0
1054,942477605802004481,0
1055,942468433559674883,0
1056,955487566668730368,0
1057,955463985238827009,0
1058,955499412029083649,0
1059,955513961142734853,0
1060,955508483780161536,0
1061,955488878252748801,0
1062,955473226934734848,0
1063,955463303039463430,0
1064,955477301004730370,0
1065,955515117420064768,0
1066,955462544168247297,0
1067,955421765752311808,0
1068,955453818447294465,0
1069,955431439486652416,0
1070,955458813485768705,0
1071,955413126299684864,0
1072,955443511268204544,0
1073,936718196173918208,0
1074,394106627844222976,0
1075,941704081692938240,0
1076,988322042759049217,0
1077,988399467303981056,0
1078,988401345366495232,0
1079,988346982942105600,0
1080,954428011859927040,0
1081,954428766025060357,0
1082,954428244383682560,0
1083,954426544277028864,0
1084,875427958432968704,0
1085,875755879693463552,0
1086,951141451982950400,0
1087,951134948815228928,0
1088,951134978112409601,0
1089,951138649491550209,0
1090,951140253674491904,0
1091,954456946085593088,0
1092,954454658004717572,0
1093,954457418104295425,0
1094,954457050318364672,0
1095,954457697046409217,0
1096,954453680509607937,0
1097,954258109844910080,0
1098,954259233540894721,0
1099,954258666210897921,0
1100,948945046371471362,0
1101,949298510851080193,0
1102,949188687652425728,0
1103,949022594413613056,0
1104,949399247337771011,0
1105,941798153866559488,0
1106,941804340163031042,0
1107,941804545218437121,0
1108,988422627621593088,0
1109,989208930931920898,0
1110,988383222877868033,0
1111,988492731747110912,0
1112,988487928681848838,0
1113,968441736027656193,0
1114,969154644927754240,0
1115,968935446431576066,0
1116,968755620055838726,0
1117,955083464533069825,0
1118,954502335442677761,0
1119,954504909151461377,0
1120,954509783289212929,0
1121,988020310044790784,0
1122,988415537662365697,0
1123,988404197665079296,0
1124,988412230352932865,0
1125,988171306330984451,0
1126,988081889607991296,0
1127,942006535932309504,0
1128,986261108313948161,0
1129,986285875742027777,0
1130,986266077041774592,0
1131,986343012954443781,0
1132,986315528418611200,0
1133,986303331235713027,0
1134,954059991983542272,0
1135,954060898175541248,0
1136,954060536039313408,0
1137,954061654618230789,0
1138,954059775821733888,0
1139,938454601724059648,0
1140,938445860014383104,0
1141,938451372671995904,0
1142,984185641117409280,0
1143,985062650420670464,0
1144,984984691412480000,0
1145,984515250522415107,0
1146,985033891433107456,0
1147,984675647946657793,0
1148,984998202821705728,0
1149,984276830772482048,0
1150,985035403743899648,0
1151,964158821441638400,0
1152,964168212689702912,0
1153,964289575945494528,0
1154,964133664597643264,0
1155,964159139814526977,0
1156,964141177829281792,0
1157,964171681387474944,0
1158,964218412548411397,0
1159,964159483701231617,0
1160,964179755611377668,0
1161,938136052736364545,0
1162,938117974505984000,0
1163,938047252102336512,0
1164,938169664693309440,0
1165,938053787494830085,0
1166,936615954624237573,0
1167,936617604638298112,0
1168,936622909602361344,0
1169,939265677852139520,0
1170,939252865637474305,0
1171,939276411063422977,0
1172,958088371016011776,0
1173,958127309835390979,0
1174,958230963443683328,0
1175,360322908372992000,0
1176,360379700188680192,0
1177,357388025593999360,0
1178,989853517153275904,0
1179,988414958278004736,0
1180,989809683937611776,0
1181,989233773882507265,0
1182,989087869032640512,0
1183,988643773277245445,0
1184,988424274464661504,0
1185,989547302854459397,0
1186,991722765161062400,0
1187,991995281897152513,0
1188,992037344709697537,0
1189,989073757322010629,0
1190,991688775351918593,0
1191,955035316175458304,0
1192,955054915017199618,0
1193,955039775198732288,0
1194,942075411323936768,0
1195,957507956572073984,0
1196,957618061334450177,0
1197,957897503545929728,0
1198,957186444795301888,0
1199,957599193262063616,0
1200,957490081404739584,0
1201,958239212314210304,0
1202,953277346227908608,0
1203,953269347459502080,0
1204,953268005764567040,0
1205,953278714569207808,0
1206,953279152077066240,0
1207,944682972984303616,0
1208,944658873184428032,0
1209,944685128441323521,0
1210,944674377135722496,0
1211,944657376367562752,0
1212,939842583215443968,0
1213,939822978652655616,0
1214,939820035262046208,0
1215,939850360012845057,0
1216,954023384526057473,0
1217,954024088166641666,0
1218,989882632220610560,0
1219,988521940859092992,0
1220,988825355166285832,0
1221,989514184994979840,0
1222,988432928089796608,0
1223,937694492077035525,0
1224,937696699388219392,0
1225,937694932537675776,0
1226,937669848011870208,0
1227,937697761889308675,0
1228,937485174761316352,0
1229,958386043161645056,0
1230,958385915805790214,0
1231,958319378264674304,0
1232,943570320111304707,0
1233,943551149973622784,0
1234,943731871665545216,0
1235,943580123521044481,0
1236,943609775719411713,0
1237,938421470346252290,0
1238,938422795062702080,0
1239,953398755709026304,0
1240,953399847784153088,0
1241,953398893303226369,0
1242,953390406242357250,0
1243,953407369836421120,0
1244,953399071514996744,0
1245,953405760960155650,0
1246,888460312483115008,0
1247,887990421573521408,0
1248,888331567348822017,0
